 GROUP;NAME;A(AVERAGE);A(MEDIAN);H(AVERAGE);H(MEDIAN); 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (98).jpg;18.6311;    20;301.3746;346.3081 
 H&E;H&E-MEMBRANOUS    GLOMERULUS  (99).jpg;16.5332;    19;266.6294;346.0631 
 H&E;H&E-NORMAL  GLOMERULUS    (1).jpg;10.2508;    11;228.3708;329.0833 
 H&E;H&E-NORMAL  GLOMERULUS    (1).TIF;20.7624;    23;302.4860;330.3841 
 H&E;H&E-NORMAL  GLOMERULUS    (10).jpg;16.8243;    20;275.4100;339.0556 
 H&E;H&E-NORMAL  GLOMERULUS    (10).TIF;18.1078;    20;309.1373;327.9753 
 H&E;H&E-NORMAL  GLOMERULUS    (11).jpg;15.7081;    18;267.7057;339.0556 
 H&E;H&E-NORMAL  GLOMERULUS    (11).TIF;17.6801;    19;302.6548;330.7767 
 H&E;H&E-NORMAL  GLOMERULUS    (119).jpg;15.1337;    16;292.0238;330.5079 
 H&E;H&E-NORMAL  GLOMERULUS    (12).jpg;21.2162;    23;296.8747;341.3443 
 H&E;H&E-NORMAL  GLOMERULUS    (12).TIF;18.0473;    19;309.1776;330.5546 
 H&E;H&E-NORMAL  GLOMERULUS    (120).jpg;14.9400;    17;279.4967;323.1000 
 H&E;H&E-NORMAL  GLOMERULUS    (121).jpg;22.0460;    24;301.0575;333.0722 
 H&E;H&E-NORMAL  GLOMERULUS    (122).jpg;21.0769;    23;293.2345;333.7578 
 H&E;H&E-NORMAL  GLOMERULUS    (123).jpg;21.2459;    24;294.3859;334.4110 
 H&E;H&E-NORMAL  GLOMERULUS    (124).jpg;19.7345;    21;289.7925;332.7317 
 H&E;H&E-NORMAL  GLOMERULUS    (125).jpg;19.2592;    21;286.5408;332.5620 
 H&E;H&E-NORMAL  GLOMERULUS    (126).jpg;19.7084;    21;284.3349;332.4074 
 H&E;H&E-NORMAL  GLOMERULUS    (127).jpg;18.9528;    21;287.3828;329.6478 
 H&E;H&E-NORMAL  GLOMERULUS    (128).jpg;19.6547;    21;292.1667;329.8919 
 H&E;H&E-NORMAL  GLOMERULUS    (129).jpg;17.7774;    19;285.1055;326.9464 
 H&E;H&E-NORMAL  GLOMERULUS    (13).jpg;20.9866;    23;296.0818;336.3046 
 H&E;H&E-NORMAL  GLOMERULUS    (13).TIF;19.9089;    21;317.8990;329.0833 
 H&E;H&E-NORMAL  GLOMERULUS    (130).jpg;17.6721;    19;278.8447;325.9342 
 H&E;H&E-NORMAL  GLOMERULUS    (131).jpg;17.2136;    19;283.4178;327.6587 
 H&E;H&E-NORMAL  GLOMERULUS    (132).jpg;17.2884;    19;285.8780;331.0778 
 H&E;H&E-NORMAL  GLOMERULUS    (133).jpg;18.5832;    20;287.3469;326.5480 
 H&E;H&E-NORMAL  GLOMERULUS    (134).jpg;17.1495;    19;277.1761;327.6587 
 H&E;H&E-NORMAL  GLOMERULUS    (135).jpg;17.7207;    19;281.2978;328.1183 
 H&E;H&E-NORMAL  GLOMERULUS    (136).jpg;17.9835;    21;267.8897;328.1768 
 H&E;H&E-NORMAL  GLOMERULUS    (137).jpg;14.8292;    16;256.4565;329.8504 
 H&E;H&E-NORMAL  GLOMERULUS    (138).jpg;18.9299;    22;266.8489;330.6045 
 H&E;H&E-NORMAL  GLOMERULUS    (139).jpg;21.0063;    23;286.6254;333.3571 
 H&E;H&E-NORMAL  GLOMERULUS    (14).jpg;19.0967;    20;296.3387;339.0556 
 H&E;H&E-NORMAL  GLOMERULUS    (14).TIF;16.7302;    17;306.0885;330.7767 
 H&E;H&E-NORMAL  GLOMERULUS    (140).jpg;19.2782;    23;265.6995;331.3159 
 H&E;H&E-NORMAL  GLOMERULUS    (141).jpg;15.9141;    18;255.6638;328.4185 
 H&E;H&E-NORMAL  GLOMERULUS    (142).jpg;16.9307;    20;258.2257;329.6478 
 H&E;H&E-NORMAL  GLOMERULUS    (143).jpg;17.2524;    19;274.1002;332.1361 
 H&E;H&E-NORMAL  GLOMERULUS    (144).jpg;22.4286;    26;289.8121;336.6893 
 H&E;H&E-NORMAL  GLOMERULUS    (145).jpg;24.9010;    27;289.3323;338.6312 
 H&E;H&E-NORMAL  GLOMERULUS    (146).jpg;26.2095;    30;294.2729;338.8456 
 H&E;H&E-NORMAL  GLOMERULUS    (147).jpg;20.0301;    23;273.1899;333.3571 
 H&E;H&E-NORMAL  GLOMERULUS    (148).jpg;26.1986;    29;301.3186;340.9371 
 H&E;H&E-NORMAL  GLOMERULUS    (149).jpg;24.0136;    27;293.5841;336.8038 
 H&E;H&E-NORMAL  GLOMERULUS    (15).jpg;12.0054;    13;249.0579;332.4074 
 H&E;H&E-NORMAL  GLOMERULUS    (15).TIF;18.8193;    21;288.2736;328.4185 
 H&E;H&E-NORMAL  GLOMERULUS    (150).jpg;23.3600;    26;286.7224;333.7183 
 H&E;H&E-NORMAL  GLOMERULUS    (151).jpg;27.3272;    30;301.9731;339.0556 
 H&E;H&E-NORMAL  GLOMERULUS    (152).jpg;18.3331;    22;269.0737;330.6045 
 H&E;H&E-NORMAL  GLOMERULUS    (153).jpg;30.4251;    34;307.0783;345.2545 
 H&E;H&E-NORMAL  GLOMERULUS    (154).jpg;24.8964;    28;285.5814;340.9550 
 H&E;H&E-NORMAL  GLOMERULUS    (155).jpg;25.0847;    28;288.6580;344.6400 
 H&E;H&E-NORMAL  GLOMERULUS    (156).jpg;19.8899;    21;292.6388;339.0556 
 H&E;H&E-NORMAL  GLOMERULUS    (157).jpg;19.7651;    23;273.5303;336.5625 
 H&E;H&E-NORMAL  GLOMERULUS    (158).jpg;21.9392;    24;293.6392;338.7339 
 H&E;H&E-NORMAL  GLOMERULUS    (159).jpg;18.8269;    21;273.4820;340.9550 
 H&E;H&E-NORMAL  GLOMERULUS    (16).jpg;12.7127;    14;269.8483;333.6859 
 H&E;H&E-NORMAL  GLOMERULUS    (16).tif;25.8206;    28;335.0659;350.4524 
 H&E;H&E-NORMAL  GLOMERULUS    (160).jpg;17.6524;    19;272.4707;340.7458 
 H&E;H&E-NORMAL  GLOMERULUS    (161).jpg;15.4692;    16;275.7821;331.5090 
 H&E;H&E-NORMAL  GLOMERULUS    (162).jpg;17.0280;    18;266.2377;335.7315 
 H&E;H&E-NORMAL  GLOMERULUS    (163).jpg;19.4338;    21;276.5298;340.9371 
 H&E;H&E-NORMAL  GLOMERULUS    (164).jpg;15.8327;    18;238.9909;331.1705 
 H&E;H&E-NORMAL  GLOMERULUS    (165).jpg;20.1055;    23;263.1663;336.1545 
 H&E;H&E-NORMAL  GLOMERULUS    (166).jpg;19.3615;    21;306.8886;339.0556 
 H&E;H&E-NORMAL  GLOMERULUS    (167).jpg;18.9918;    20;299.4709;341.1550 
 H&E;H&E-NORMAL  GLOMERULUS    (168).jpg;19.5154;    21;305.8704;338.6312 
 H&E;H&E-NORMAL  GLOMERULUS    (169).jpg;18.7464;    21;298.0474;335.7315 
 H&E;H&E-NORMAL  GLOMERULUS    (17).jpg;14.5427;    16;271.6704;341.4020 
 H&E;H&E-NORMAL  GLOMERULUS    (170).jpg;18.1828;    20;299.1533;334.5227 
 H&E;H&E-NORMAL  GLOMERULUS    (171).jpg;18.3382;    20;302.6393;333.6859 
 H&E;H&E-NORMAL  GLOMERULUS    (172).jpg;15.0816;    16;279.4792;331.0778 
 H&E;H&E-NORMAL  GLOMERULUS    (173).jpg;18.0634;    19;300.4805;333.5390 
 H&E;H&E-NORMAL  GLOMERULUS    (174).jpg;18.9845;    21;301.0024;336.1545 
 H&E;H&E-NORMAL  GLOMERULUS    (175).jpg;22.1722;    24;306.9294;336.5625 
 H&E;H&E-NORMAL  GLOMERULUS    (176).jpg;19.9558;    22;291.9725;334.8737 
